backbone_id,sample_id,matched_CA_atom_count,global_ca_rmsd_A,global_backbone_rmsd_after_CA_fit_A,pocket_ca_rmsd_after_CA_fit_A,pocket_backbone_rmsd_after_CA_fit_A,ref_ca_rg_A,pred_ca_rg_A,delta_ca_rg_A,projected_min_protein_ligand_distance_A,projected_delta_ligand_clash_pair_count,projected_ligand_clash_pair_count_backbone,projected_ligand_clash_pair_count_sidechain,reference_contact_position_count,projected_contact_position_count,projected_contact_recovery_percent,projected_new_contact_percent,reference_hydrophobic_C_contact_pair_count,projected_hydrophobic_C_contact_pair_count,pred_mean_CA_Bfactor,pred_pocket_mean_CA_Bfactor,d_index,candidate_id,half_life_E_coli_in_vivo,instability_index,ligand_interface_sequence_recovery,sequence_recovery,stability_prediction,Sequence ID,solubility,usability,ligand_clash_total,is_stable,is_clash_free,is_full_contact_recovery,strict_gate_pass,conditional_gate_pass,accepted_representative,decision_status,selection_pool_rank,decision_note
buried_1_model_1,6,126,0.5715,0.5615,0.4589,0.4475,13.3814,13.3326,-0.0488,1.4257,1,0,1,20,16,70.0,12.5,36,33,0.8441,0.852,5,buried_1_model_1_5,>10 h,10.01,0.6364,0.5556,Stable,buried_1_model_1_b0_d5,0.8671372713667745,0.5502296238881684,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_1_model_1,7,126,0.5388,0.5259,0.4761,0.4482,13.3814,13.3296,-0.0518,1.2499,1,0,1,20,18,80.0,11.1111,36,33,0.8614,0.8678,6,buried_1_model_1_6,>10 h,15.47,0.6364,0.5714,Stable,buried_1_model_1_b0_d6,0.8993874475265573,0.6112264274910867,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_1_model_1,8,126,0.4748,0.4664,0.5136,0.4901,13.3814,13.3656,-0.0158,1.1967,1,0,1,20,19,85.0,10.5263,36,33,0.8488,0.8545,7,buried_1_model_1_7,>10 h,5.32,0.5909,0.5794,Stable,buried_1_model_1_b0_d7,0.8742686821102769,0.554662284444447,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_1_model_1,9,126,0.6513,0.6378,0.5138,0.5063,13.3814,13.3452,-0.0362,0.7884,2,0,2,20,18,80.0,11.1111,36,30,0.8441,0.8505,8,buried_1_model_1_8,>10 h,10.92,0.6818,0.5873,Stable,buried_1_model_1_b0_d8,0.8848917195689463,0.592098787367504,2,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_1_model_1,10,126,0.4729,0.4723,0.4574,0.4407,13.3814,13.3546,-0.0268,1.0588,1,0,1,20,19,85.0,10.5263,36,33,0.8441,0.8519,9,buried_1_model_1_9,>10 h,11.66,0.6364,0.5794,Stable,buried_1_model_1_b0_d9,0.86027221861719,0.5443237567859657,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_1_model_4,1,126,0.8663,0.8299,0.6751,0.6219,13.4249,13.3546,-0.0703,1.1068,4,0,4,18,21,94.4444,19.0476,16,50,0.8671,0.8744,0,buried_1_model_4_0,>10 h,47.57,0.4,0.3968,Potentially unstable,buried_1_model_4_b0_d0,0.9475097712035168,0.792279290180979,4,False,False,False,False,False,False,Rejected_repair_required,9.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,2,126,0.7084,0.7082,0.5102,0.498,13.4249,13.4136,-0.0113,1.3891,1,0,1,18,18,94.4444,5.5556,16,23,0.8725,0.8785,1,buried_1_model_4_1,>10 h,49.06,0.35,0.4286,Potentially unstable,buried_1_model_4_b0_d1,0.9247953975796042,0.6331109414735568,1,False,False,False,False,False,False,Rejected_repair_required,5.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,3,126,0.5868,0.5732,0.4223,0.416,13.4249,13.4375,0.0126,1.2934,3,0,3,18,19,100.0,5.2632,16,26,0.8807,0.8911,2,buried_1_model_4_2,>10 h,55.18,0.55,0.4524,Potentially unstable,buried_1_model_4_b0_d2,0.9117443647136356,0.6909829850198606,3,False,False,True,False,False,False,Rejected_repair_required,8.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,4,126,1.5697,1.5733,1.4829,1.5006,13.4249,13.5783,0.1534,1.2194,2,0,2,18,17,88.8889,5.8824,16,25,0.8807,0.8884,3,buried_1_model_4_3,>10 h,48.33,0.4,0.4365,Potentially unstable,buried_1_model_4_b0_d3,0.9385021318168272,0.6856382157425918,2,False,False,False,False,False,False,Rejected_repair_required,7.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,5,126,2.984,2.9489,2.7598,2.7827,13.4249,13.5348,0.1099,1.4904,1,0,1,18,18,83.3333,16.6667,16,40,0.8079,0.8166,4,buried_1_model_4_4,>10 h,42.09,0.5,0.4444,Potentially unstable,buried_1_model_4_b0_d4,0.8606165108637093,0.52941388021861,1,False,False,False,False,False,False,Rejected_repair_required,6.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,6,126,0.5944,0.5822,0.44,0.4342,13.4249,13.3959,-0.029,1.5086,1,0,1,18,21,100.0,14.2857,16,22,0.8711,0.8791,5,buried_1_model_4_5,>10 h,47.84,0.4,0.4286,Potentially unstable,buried_1_model_4_b0_d5,0.9020942062908064,0.6679427287488544,1,False,False,True,False,False,False,Rejected_repair_required,4.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,7,126,0.6265,0.6142,0.508,0.4846,13.4249,13.3702,-0.0546,1.3299,1,0,1,18,20,100.0,10.0,16,26,0.8882,0.8976,6,buried_1_model_4_6,>10 h,40.71,0.5,0.4683,Potentially unstable,buried_1_model_4_b0_d6,0.9363678688153496,0.7291751574902519,1,False,False,True,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,8,126,0.5268,0.5164,0.3243,0.3124,13.4249,13.3833,-0.0415,1.4525,1,0,1,18,20,100.0,10.0,16,22,0.8645,0.8766,7,buried_1_model_4_7,>10 h,42.24,0.45,0.4603,Potentially unstable,buried_1_model_4_b0_d7,0.9261930022248964,0.6639579928885873,1,False,False,True,False,False,False,Rejected_repair_required,3.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,9,126,3.0228,2.9364,2.6178,2.6616,13.4249,13.673,0.2481,0.8519,6,0,6,18,18,66.6667,33.3333,16,41,0.8331,0.8399,8,buried_1_model_4_8,>10 h,58.24,0.5,0.4444,Potentially unstable,buried_1_model_4_b0_d8,0.8766505025285802,0.5658392237956269,6,False,False,False,False,False,False,Rejected_repair_required,10.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_4,10,126,0.5603,0.5478,0.4613,0.4421,13.4249,13.3518,-0.0731,1.3003,1,0,1,18,20,100.0,10.0,16,27,0.8786,0.8874,9,buried_1_model_4_9,>10 h,60.6,0.55,0.4524,Potentially unstable,buried_1_model_4_b0_d9,0.9280652051506784,0.6249122476341878,1,False,False,True,False,False,False,Rejected_repair_required,1.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,1,126,2.5508,2.5279,3.5959,3.6137,14.5919,14.451,-0.1408,0.3719,17,1,16,17,20,82.3529,30.0,27,117,0.8277,0.796,0,buried_1_model_5_0,>10 h,45.57,0.7368,0.5635,Potentially unstable,buried_1_model_5_b0_d0,0.7271799961809146,0.406929921728956,17,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,2,126,8.1884,8.0755,6.6979,6.7906,14.5919,15.6498,1.0579,0.5494,33,7,26,17,22,52.9412,59.0909,27,163,0.7393,0.7191,1,buried_1_model_5_1,>10 h,51.82,0.7368,0.5476,Potentially unstable,buried_1_model_5_b0_d1,0.7398954420894461,0.4281006221043855,33,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,3,126,4.3515,4.2509,4.3159,4.2303,14.5919,15.1159,0.524,0.6854,23,7,16,17,18,70.5882,33.3333,27,91,0.7435,0.7097,2,buried_1_model_5_2,Unknown,45.32,0.7368,0.5556,Potentially unstable,buried_1_model_5_b0_d2,0.7563145016099387,0.4391851279885587,23,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,4,126,3.5799,3.5417,5.6464,5.5276,14.5919,14.8803,0.2884,0.5897,26,13,13,17,19,70.5882,36.8421,27,97,0.7991,0.7634,3,buried_1_model_5_3,>10 h,54.51,0.6842,0.5238,Potentially unstable,buried_1_model_5_b0_d3,0.7701158958652439,0.440663090776707,26,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,5,126,4.4506,4.3586,2.4718,2.483,14.5919,14.8716,0.2798,0.4005,22,5,17,17,20,82.3529,30.0,27,82,0.8368,0.8015,4,buried_1_model_5_4,>10 h,39.62,0.7368,0.5556,Stable,buried_1_model_5_b0_d4,0.779860728385571,0.4405172322407796,22,True,False,False,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,6,126,2.2056,2.1716,2.3825,2.3438,14.5919,14.2505,-0.3414,0.6952,24,6,18,17,17,76.4706,23.5294,27,115,0.825,0.7892,5,buried_1_model_5_5,Unknown,46.86,0.6842,0.5714,Potentially unstable,buried_1_model_5_b0_d5,0.7942512813058288,0.4692681805050772,24,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,7,126,6.3621,6.2304,5.7078,5.532,14.5919,15.1408,0.5489,0.7836,47,34,13,17,19,82.3529,26.3158,27,123,0.8004,0.7746,6,buried_1_model_5_6,Unknown,47.92,0.7368,0.6032,Potentially unstable,buried_1_model_5_b0_d6,0.7155473178721639,0.3980380896320928,47,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,8,126,4.1329,4.0452,2.3018,2.3045,14.5919,14.7023,0.1104,1.33,6,0,6,17,18,88.2353,16.6667,27,76,0.8318,0.7968,7,buried_1_model_5_7,>10 h,29.87,0.7368,0.5714,Stable,buried_1_model_5_b0_d7,0.8172319584454625,0.5048055822051393,6,True,False,False,False,False,False,Rejected_repair_required,1.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,9,126,2.2028,2.182,2.8336,2.8553,14.5919,14.2697,-0.3221,0.4747,19,2,17,17,15,64.7059,26.6667,27,115,0.8257,0.7878,8,buried_1_model_5_8,>10 h,44.97,0.7368,0.5556,Potentially unstable,buried_1_model_5_b0_d8,0.806662057799729,0.4912621813981731,19,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_5,10,126,1.7692,1.7451,2.2541,2.2219,14.5919,14.5235,-0.0684,1.6607,1,0,1,17,16,82.3529,12.5,27,54,0.8382,0.8048,9,buried_1_model_5_9,>10 h,44.91,0.5789,0.5397,Potentially unstable,buried_1_model_5_b0_d9,0.7780894867302324,0.452325439494593,1,False,False,False,False,False,False,Rejected_repair_required,,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,1,126,0.6496,0.6581,0.773,0.7622,12.8054,12.7635,-0.0419,1.9361,1,1,0,11,13,100.0,15.3846,12,30,0.8938,0.8866,0,buried_1_model_8_0,>10 h,26.47,0.3333,0.5159,Stable,buried_1_model_8_b0_d0,0.9187613899346728,0.6435855853803216,1,True,False,True,False,False,False,Rejected_repair_required,2.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,2,126,0.6487,0.6629,0.8283,0.8147,12.8054,12.7394,-0.066,0.9542,8,1,7,11,13,90.9091,23.0769,12,50,0.8831,0.8754,1,buried_1_model_8_1,>10 h,17.01,0.3333,0.5079,Stable,buried_1_model_8_b0_d1,0.9217481330107772,0.6214797016665125,8,True,False,False,False,False,False,Rejected_repair_required,7.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,3,126,0.6793,0.6787,0.7012,0.6956,12.8054,12.794,-0.0113,0.681,15,1,14,11,12,100.0,8.3333,12,42,0.8648,0.8642,2,buried_1_model_8_2,>10 h,22.58,0.3333,0.4921,Stable,buried_1_model_8_b0_d2,0.9232823338635824,0.586254621057307,15,True,False,True,False,False,False,Rejected_repair_required,8.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,4,126,0.9295,0.9383,1.1809,1.1385,12.8054,12.6914,-0.114,0.4505,19,6,13,11,13,90.9091,23.0769,12,63,0.8783,0.8727,3,buried_1_model_8_3,>10 h,28.2,0.4167,0.5238,Stable,buried_1_model_8_b0_d3,0.9001287752220211,0.5998551671078669,19,True,False,False,False,False,False,Rejected_repair_required,10.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,5,126,0.8477,0.8455,1.0475,1.0271,12.8054,12.7389,-0.0665,0.9196,16,2,14,11,13,90.9091,23.0769,12,63,0.8662,0.8485,4,buried_1_model_8_4,>10 h,28.83,0.3333,0.4762,Stable,buried_1_model_8_b0_d4,0.9176535588196676,0.502237930737021,16,True,False,False,False,False,False,Rejected_repair_required,9.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,6,126,0.7379,0.7345,0.9265,0.8794,12.8054,12.727,-0.0784,1.5787,6,2,4,11,13,90.9091,23.0769,12,57,0.8744,0.8619,5,buried_1_model_8_5,>10 h,24.52,0.3333,0.4683,Stable,buried_1_model_8_b0_d5,0.8756973916873225,0.5963761345413022,6,True,False,False,False,False,False,Rejected_repair_required,5.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,7,126,0.5982,0.6227,0.6696,0.6829,12.8054,12.7905,-0.0149,1.6929,4,0,4,11,13,100.0,15.3846,12,46,0.9109,0.9055,6,buried_1_model_8_6,>10 h,23.06,0.3333,0.5159,Stable,buried_1_model_8_b0_d6,0.9021255178201908,0.6536245423455801,4,True,False,True,False,False,False,Rejected_repair_required,4.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,8,126,0.7378,0.727,0.9797,0.9268,12.8054,12.741,-0.0644,1.3731,6,4,2,11,13,90.9091,23.0769,12,63,0.8732,0.8641,7,buried_1_model_8_7,Unknown,20.33,0.25,0.4841,Stable,buried_1_model_8_b0_d7,0.8868703072803518,0.5821178698459256,6,True,False,False,False,False,False,Rejected_repair_required,6.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,9,126,0.6689,0.6632,0.7376,0.7241,12.8054,12.8443,0.0389,1.8476,1,0,1,11,13,90.9091,23.0769,12,37,0.8762,0.8697,8,buried_1_model_8_8,>10 h,20.36,0.3333,0.4762,Stable,buried_1_model_8_b0_d8,0.8923569722402748,0.5907878251758272,1,True,False,False,False,False,False,Rejected_repair_required,3.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_1_model_8,10,126,0.5329,0.5447,0.6116,0.6205,12.8054,12.7573,-0.048,1.901,1,0,1,11,13,100.0,15.3846,12,24,0.8946,0.8837,9,buried_1_model_8_9,>10 h,20.48,0.3333,0.5079,Stable,buried_1_model_8_b0_d9,0.9133771038183892,0.5971027453464245,1,True,False,True,False,False,False,Rejected_repair_required,1.0,No Stable and clash-free candidate exists; backbone excluded from accepted docking set. Repair candidates are recorded for redesign only.
buried_2_model_2,1,101,1.0817,1.0356,0.4957,0.5102,11.7856,11.7101,-0.0755,2.6958,0,0,0,19,19,94.7368,5.2632,34,27,0.8575,0.8669,0,buried_2_model_2_0,>10 h,-9.31,0.619,0.6535,Stable,buried_2_model_2_b0_d0,0.8872512870037385,0.5126403522721279,0,True,True,False,False,True,True,Conditional_selected,1.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_2_model_2,2,101,0.4321,0.4256,0.3776,0.3825,11.7856,11.6831,-0.1025,1.8078,1,0,1,19,19,89.4737,10.5263,34,34,0.8624,0.8689,1,buried_2_model_2_1,>10 h,9.07,0.5714,0.6238,Stable,buried_2_model_2_b0_d1,0.8931726217515514,0.4880108421514991,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_2_model_2,3,101,1.0089,0.9553,0.4336,0.4438,11.7856,11.6249,-0.1607,1.8644,1,0,1,19,17,84.2105,5.8824,34,32,0.8553,0.8639,2,buried_2_model_2_2,>10 h,-2.46,0.5714,0.6436,Stable,buried_2_model_2_b0_d2,0.8946431715245662,0.5289897600599753,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_2_model_2,4,101,0.3691,0.3662,0.323,0.3298,11.7856,11.6951,-0.0905,1.8961,1,0,1,19,18,89.4737,5.5556,34,34,0.8625,0.8681,3,buried_2_model_2_3,>10 h,1.68,0.5714,0.6337,Stable,buried_2_model_2_b0_d3,0.8843117479399624,0.514660668651135,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_2_model_2,5,101,0.971,0.9211,0.4627,0.4587,11.7856,11.6027,-0.1829,1.807,1,0,1,19,20,94.7368,10.0,34,39,0.8657,0.8734,4,buried_2_model_2_4,>10 h,-1.48,0.619,0.6139,Stable,buried_2_model_2_b0_d4,0.9090087383696588,0.5429594728723653,1,True,False,False,False,False,False,Conditional_selected,,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
buried_2_model_2,6,101,0.5408,0.5281,0.4534,0.4489,11.7856,11.7615,-0.0241,2.6051,0,0,0,19,18,84.2105,11.1111,34,22,0.8611,0.8679,5,buried_2_model_2_5,>10 h,-5.72,0.619,0.6436,Stable,buried_2_model_2_b0_d5,0.8806504791356348,0.53056432990286,0,True,True,False,False,True,False,Conditional_selected,2.0,"No strict candidate; selected from Stable clash-free pool by contact recovery, interface recovery, pocket RMSD, instability, usability, solubility and sequence recovery."
